year,pcode,zone_name,level,parent_pcode,sector,sub_sector,volume,unit,surface_area,yield,producer_count,average_price,description
2021,CM00201,Haute-Sanaga,DEPARTEMENT,CM002,Peche,Aquaculture,11443,Tonnes,0,0,5649,2511,Production de Aquaculture en 2021
2021,CM0020101,Nanga-Eboko,ARRONDISSEMENT,CM00201,Agriculture,Cacao,2912,Tonnes,5942,0.49,1443,1528,Production de Cacao en 2021
2021,CM0020101,Nanga-Eboko,ARRONDISSEMENT,CM00201,Agriculture,Café,3486,Tonnes,9173,0.38,1533,1211,Production de Café en 2021
2021,CM0020101,Nanga-Eboko,ARRONDISSEMENT,CM00201,Agriculture,Maïs,3402,Tonnes,1313,2.59,1904,249,Production de Maïs en 2021
2021,CM0020101,Nanga-Eboko,ARRONDISSEMENT,CM00201,Agriculture,Manioc,2405,Tonnes,187,12.8,1137,154,Production de Manioc en 2021
2021,CM0020101,Nanga-Eboko,ARRONDISSEMENT,CM00201,Agriculture,Banane,3883,Tonnes,278,13.96,1629,191,Production de Banane en 2021
2021,CM0020101,Nanga-Eboko,ARRONDISSEMENT,CM00201,Agriculture,Arachide,3134,Tonnes,2611,1.2,1551,499,Production de Arachide en 2021
2021,CM0020101,Nanga-Eboko,ARRONDISSEMENT,CM00201,Agriculture,Palmier à huile,3030,Tonnes,404,7.5,1393,89,Production de Palmier à huile en 2021
2021,CM0020101,Nanga-Eboko,ARRONDISSEMENT,CM00201,Agriculture,Ananas,3112,Tonnes,155,20.06,1808,153,Production de Ananas en 2021
2021,CM0020101,Nanga-Eboko,ARRONDISSEMENT,CM00201,Elevage,Volailles,2303,Têtes,0,0,224,3558,Production de Volailles en 2021
2021,CM0020101,Nanga-Eboko,ARRONDISSEMENT,CM00201,Elevage,Porcins,2321,Têtes,0,0,259,50100,Production de Porcins en 2021
2021,CM0020101,Nanga-Eboko,ARRONDISSEMENT,CM00201,Peche,Pêche Continentale,2217,Tonnes,0,0,892,1549,Production de Pêche Continentale en 2021
2021,CM0020101,Nanga-Eboko,ARRONDISSEMENT,CM00201,Peche,Aquaculture,2848,Tonnes,0,0,1550,2543,Production de Aquaculture en 2021
2021,CM0020102,Minta,ARRONDISSEMENT,CM00201,Agriculture,Cacao,2148,Tonnes,4475,0.48,1210,1456,Production de Cacao en 2021
2021,CM0020102,Minta,ARRONDISSEMENT,CM00201,Agriculture,Café,3560,Tonnes,8682,0.41,1557,1204,Production de Café en 2021
2021,CM0020102,Minta,ARRONDISSEMENT,CM00201,Agriculture,Maïs,3270,Tonnes,1345,2.43,1357,254,Production de Maïs en 2021
2021,CM0020102,Minta,ARRONDISSEMENT,CM00201,Agriculture,Manioc,3889,Tonnes,337,11.51,1794,153,Production de Manioc en 2021
2021,CM0020102,Minta,ARRONDISSEMENT,CM00201,Agriculture,Banane,2548,Tonnes,179,14.21,1245,199,Production de Banane en 2021
2021,CM0020102,Minta,ARRONDISSEMENT,CM00201,Agriculture,Arachide,3046,Tonnes,2538,1.2,1675,478,Production de Arachide en 2021
2021,CM0020102,Minta,ARRONDISSEMENT,CM00201,Agriculture,Palmier à huile,3686,Tonnes,461,7.99,1880,90,Production de Palmier à huile en 2021
2021,CM0020102,Minta,ARRONDISSEMENT,CM00201,Agriculture,Ananas,3324,Tonnes,179,18.56,1883,155,Production de Ananas en 2021
2021,CM0020102,Minta,ARRONDISSEMENT,CM00201,Elevage,Volailles,2492,Têtes,0,0,217,3560,Production de Volailles en 2021
2021,CM0020102,Minta,ARRONDISSEMENT,CM00201,Elevage,Porcins,3371,Têtes,0,0,282,51502,Production de Porcins en 2021
2021,CM0020102,Minta,ARRONDISSEMENT,CM00201,Peche,Pêche Continentale,3347,Tonnes,0,0,2002,1446,Production de Pêche Continentale en 2021
2021,CM0020102,Minta,ARRONDISSEMENT,CM00201,Peche,Aquaculture,3214,Tonnes,0,0,1492,2435,Production de Aquaculture en 2021
2021,CM00202,Lekié,DEPARTEMENT,CM002,Agriculture,Cacao,11597,Tonnes,24160,0.48,6301,1499,Production de Cacao en 2021
2021,CM00202,Lekié,DEPARTEMENT,CM002,Agriculture,Café,13874,Tonnes,34685,0.4,7230,1148,Production de Café en 2021
2021,CM00202,Lekié,DEPARTEMENT,CM002,Agriculture,Maïs,15077,Tonnes,6498,2.32,7313,251,Production de Maïs en 2021
2021,CM00202,Lekié,DEPARTEMENT,CM002,Agriculture,Manioc,14819,Tonnes,1181,12.54,7179,148,Production de Manioc en 2021
2021,CM00202,Lekié,DEPARTEMENT,CM002,Agriculture,Banane,16847,Tonnes,1117,15.07,9108,207,Production de Banane en 2021
2021,CM00202,Lekié,DEPARTEMENT,CM002,Agriculture,Arachide,11650,Tonnes,9320,1.25,4733,484,Production de Arachide en 2021
2021,CM00202,Lekié,DEPARTEMENT,CM002,Agriculture,Palmier à huile,14727,Tonnes,1838,8.01,6731,93,Production de Palmier à huile en 2021
2021,CM00202,Lekié,DEPARTEMENT,CM002,Agriculture,Ananas,19139,Tonnes,1057,18.1,11457,142,Production de Ananas en 2021
2021,CM00202,Lekié,DEPARTEMENT,CM002,Elevage,Volailles,15366,Têtes,0,0,1307,3347,Production de Volailles en 2021
2021,CM00202,Lekié,DEPARTEMENT,CM002,Elevage,Porcins,11917,Têtes,0,0,1094,48740,Production de Porcins en 2021
2021,CM00202,Lekié,DEPARTEMENT,CM002,Peche,Pêche Continentale,17269,Tonnes,0,0,8512,1477,Production de Pêche Continentale en 2021
2021,CM00202,Lekié,DEPARTEMENT,CM002,Peche,Aquaculture,11874,Tonnes,0,0,5367,2381,Production de Aquaculture en 2021
2021,CM0020201,Monatélé,ARRONDISSEMENT,CM00202,Agriculture,Cacao,3165,Tonnes,5971,0.53,1726,1527,Production de Cacao en 2021
2021,CM0020201,Monatélé,ARRONDISSEMENT,CM00202,Agriculture,Café,3725,Tonnes,9085,0.41,2033,1159,Production de Café en 2021
2021,CM0020201,Monatélé,ARRONDISSEMENT,CM00202,Agriculture,Maïs,2962,Tonnes,1199,2.47,1518,244,Production de Maïs en 2021
2021,CM0020201,Monatélé,ARRONDISSEMENT,CM00202,Agriculture,Manioc,3167,Tonnes,274,11.54,1830,156,Production de Manioc en 2021
2021,CM0020201,Monatélé,ARRONDISSEMENT,CM00202,Agriculture,Banane,2839,Tonnes,182,15.55,1684,191,Production de Banane en 2021
2021,CM0020201,Monatélé,ARRONDISSEMENT,CM00202,Agriculture,Arachide,2626,Tonnes,2170,1.21,1394,479,Production de Arachide en 2021
2021,CM0020201,Monatélé,ARRONDISSEMENT,CM00202,Agriculture,Palmier à huile,2743,Tonnes,332,8.26,1195,87,Production de Palmier à huile en 2021
2021,CM0020201,Monatélé,ARRONDISSEMENT,CM00202,Agriculture,Ananas,3833,Tonnes,198,19.27,1766,154,Production de Ananas en 2021
2021,CM0020201,Monatélé,ARRONDISSEMENT,CM00202,Elevage,Volailles,2432,Têtes,0,0,238,3586,Production de Volailles en 2021
2021,CM0020201,Monatélé,ARRONDISSEMENT,CM00202,Elevage,Porcins,3138,Têtes,0,0,280,50544,Production de Porcins en 2021
2021,CM0020201,Monatélé,ARRONDISSEMENT,CM00202,Peche,Pêche Continentale,3631,Tonnes,0,0,1596,1470,Production de Pêche Continentale en 2021
2021,CM0020201,Monatélé,ARRONDISSEMENT,CM00202,Peche,Aquaculture,3215,Tonnes,0,0,1843,2579,Production de Aquaculture en 2021
2021,CM0020202,Obala,ARRONDISSEMENT,CM00202,Agriculture,Cacao,2286,Tonnes,4482,0.51,1135,1537,Production de Cacao en 2021
2021,CM0020202,Obala,ARRONDISSEMENT,CM00202,Agriculture,Café,2332,Tonnes,6136,0.38,954,1192,Production de Café en 2021
2021,CM0020202,Obala,ARRONDISSEMENT,CM00202,Agriculture,Maïs,2452,Tonnes,1047,2.34,989,241,Production de Maïs en 2021
2021,CM0020202,Obala,ARRONDISSEMENT,CM00202,Agriculture,Manioc,2974,Tonnes,243,12.2,1429,150,Production de Manioc en 2021
2021,CM0020202,Obala,ARRONDISSEMENT,CM00202,Agriculture,Banane,2320,Tonnes,145,15.93,1390,191,Production de Banane en 2021
2021,CM0020202,Obala,ARRONDISSEMENT,CM00202,Agriculture,Arachide,2620,Tonnes,2096,1.25,1237,488,Production de Arachide en 2021
2021,CM0020202,Obala,ARRONDISSEMENT,CM00202,Agriculture,Palmier à huile,3131,Tonnes,423,7.4,1776,93,Production de Palmier à huile en 2021
2021,CM0020202,Obala,ARRONDISSEMENT,CM00202,Agriculture,Ananas,2976,Tonnes,136,21.76,1261,142,Production de Ananas en 2021
2021,CM0020202,Obala,ARRONDISSEMENT,CM00202,Elevage,Volailles,2394,Têtes,0,0,287,3464,Production de Volailles en 2021
2021,CM0020202,Obala,ARRONDISSEMENT,CM00202,Elevage,Porcins,2818,Têtes,0,0,276,50787,Production de Porcins en 2021
2021,CM0020202,Obala,ARRONDISSEMENT,CM00202,Peche,Pêche Continentale,3535,Tonnes,0,0,1426,1452,Production de Pêche Continentale en 2021
2021,CM0020202,Obala,ARRONDISSEMENT,CM00202,Peche,Aquaculture,3607,Tonnes,0,0,2007,2575,Production de Aquaculture en 2021
2021,CM0020203,Sa'a,ARRONDISSEMENT,CM00202,Agriculture,Cacao,3645,Tonnes,6750,0.54,1935,1494,Production de Cacao en 2021
2021,CM0020203,Sa'a,ARRONDISSEMENT,CM00202,Agriculture,Café,3190,Tonnes,7418,0.43,1551,1228,Production de Café en 2021
2021,CM0020203,Sa'a,ARRONDISSEMENT,CM00202,Agriculture,Maïs,3081,Tonnes,1145,2.69,1724,256,Production de Maïs en 2021
2021,CM0020203,Sa'a,ARRONDISSEMENT,CM00202,Agriculture,Manioc,3227,Tonnes,276,11.66,1340,153,Production de Manioc en 2021
2021,CM0020203,Sa'a,ARRONDISSEMENT,CM00202,Agriculture,Banane,2987,Tonnes,220,13.53,1391,196,Production de Banane en 2021
2021,CM0020203,Sa'a,ARRONDISSEMENT,CM00202,Agriculture,Arachide,2951,Tonnes,2418,1.22,1517,516,Production de Arachide en 2021
2021,CM0020203,Sa'a,ARRONDISSEMENT,CM00202,Agriculture,Palmier à huile,2383,Tonnes,294,8.08,1042,87,Production de Palmier à huile en 2021
2021,CM0020203,Sa'a,ARRONDISSEMENT,CM00202,Agriculture,Ananas,2781,Tonnes,134,20.69,1536,147,Production de Ananas en 2021
2021,CM0020203,Sa'a,ARRONDISSEMENT,CM00202,Elevage,Volailles,3429,Têtes,0,0,360,3637,Production de Volailles en 2021
2021,CM0020203,Sa'a,ARRONDISSEMENT,CM00202,Elevage,Porcins,2503,Têtes,0,0,203,51555,Production de Porcins en 2021
2021,CM0020203,Sa'a,ARRONDISSEMENT,CM00202,Peche,Pêche Continentale,2329,Tonnes,0,0,1001,1495,Production de Pêche Continentale en 2021
2021,CM0020203,Sa'a,ARRONDISSEMENT,CM00202,Peche,Aquaculture,3057,Tonnes,0,0,1599,2556,Production de Aquaculture en 2021
2021,CM0020204,Ebebda,ARRONDISSEMENT,CM00202,Agriculture,Cacao,2686,Tonnes,5067,0.53,1165,1475,Production de Cacao en 2021
2021,CM0020204,Ebebda,ARRONDISSEMENT,CM00202,Agriculture,Café,3796,Tonnes,8827,0.43,1596,1223,Production de Café en 2021
2021,CM0020204,Ebebda,ARRONDISSEMENT,CM00202,Agriculture,Maïs,3400,Tonnes,1292,2.63,1590,240,Production de Maïs en 2021
2021,CM0020204,Ebebda,ARRONDISSEMENT,CM00202,Agriculture,Manioc,3491,Tonnes,290,12.03,1929,157,Production de Manioc en 2021
2021,CM0020204,Ebebda,ARRONDISSEMENT,CM00202,Agriculture,Banane,2440,Tonnes,153,15.91,1092,190,Production de Banane en 2021
2021,CM0020204,Ebebda,ARRONDISSEMENT,CM00202,Agriculture,Arachide,3380,Tonnes,2964,1.14,1926,480,Production de Arachide en 2021
2021,CM0020204,Ebebda,ARRONDISSEMENT,CM00202,Agriculture,Palmier à huile,3093,Tonnes,427,7.24,1642,88,Production de Palmier à huile en 2021
2021,CM0020204,Ebebda,ARRONDISSEMENT,CM00202,Agriculture,Ananas,3408,Tonnes,169,20.08,1566,156,Production de Ananas en 2021
2021,CM0020204,Ebebda,ARRONDISSEMENT,CM00202,Elevage,Volailles,2114,Têtes,0,0,246,3392,Production de Volailles en 2021
2021,CM0020204,Ebebda,ARRONDISSEMENT,CM00202,Elevage,Porcins,3828,Têtes,0,0,425,51639,Production de Porcins en 2021
2021,CM0020204,Ebebda,ARRONDISSEMENT,CM00202,Peche,Pêche Continentale,3137,Tonnes,0,0,1871,1434,Production de Pêche Continentale en 2021
2021,CM0020204,Ebebda,ARRONDISSEMENT,CM00202,Peche,Aquaculture,3021,Tonnes,0,0,1660,2564,Production de Aquaculture en 2021
2021,CM0020205,Okola,ARRONDISSEMENT,CM00202,Agriculture,Cacao,3888,Tonnes,7934,0.49,1843,1566,Production de Cacao en 2021
2021,CM0020205,Okola,ARRONDISSEMENT,CM00202,Agriculture,Café,3541,Tonnes,8234,0.43,1857,1217,Production de Café en 2021
2021,CM0020205,Okola,ARRONDISSEMENT,CM00202,Agriculture,Maïs,2630,Tonnes,1091,2.41,1232,240,Production de Maïs en 2021
2021,CM0020205,Okola,ARRONDISSEMENT,CM00202,Agriculture,Manioc,3803,Tonnes,329,11.55,2051,150,Production de Manioc en 2021
2021,CM0020205,Okola,ARRONDISSEMENT,CM00202,Agriculture,Banane,2453,Tonnes,178,13.77,1239,208,Production de Banane en 2021
2021,CM0020205,Okola,ARRONDISSEMENT,CM00202,Agriculture,Arachide,2696,Tonnes,2209,1.22,1118,523,Production de Arachide en 2021
2021,CM0020205,Okola,ARRONDISSEMENT,CM00202,Agriculture,Palmier à huile,3818,Tonnes,521,7.32,2026,88,Production de Palmier à huile en 2021
2021,CM0020205,Okola,ARRONDISSEMENT,CM00202,Agriculture,Ananas,2802,Tonnes,141,19.86,1158,151,Production de Ananas en 2021
2021,CM0020205,Okola,ARRONDISSEMENT,CM00202,Elevage,Volailles,2320,Têtes,0,0,217,3450,Production de Volailles en 2021
2021,CM0020205,Okola,ARRONDISSEMENT,CM00202,Elevage,Porcins,2765,Têtes,0,0,253,48407,Production de Porcins en 2021
2021,CM0020205,Okola,ARRONDISSEMENT,CM00202,Peche,Pêche Continentale,3753,Tonnes,0,0,1829,1438,Production de Pêche Continentale en 2021
2021,CM0020205,Okola,ARRONDISSEMENT,CM00202,Peche,Aquaculture,3121,Tonnes,0,0,1687,2589,Production de Aquaculture en 2021
2021,CM00203,Mbam-et-Inoubou,DEPARTEMENT,CM002,Agriculture,Cacao,19429,Tonnes,40477,0.48,11112,1553,Production de Cacao en 2021
2021,CM00203,Mbam-et-Inoubou,DEPARTEMENT,CM002,Agriculture,Café,17016,Tonnes,44778,0.38,10188,1253,Production de Café en 2021
2021,CM00203,Mbam-et-Inoubou,DEPARTEMENT,CM002,Agriculture,Maïs,15627,Tonnes,6404,2.44,7556,253,Production de Maïs en 2021
2021,CM00203,Mbam-et-Inoubou,DEPARTEMENT,CM002,Agriculture,Manioc,16822,Tonnes,1337,12.58,9871,150,Production de Manioc en 2021
2021,CM00203,Mbam-et-Inoubou,DEPARTEMENT,CM002,Agriculture,Banane,16809,Tonnes,1139,14.75,7362,192,Production de Banane en 2021
2021,CM00203,Mbam-et-Inoubou,DEPARTEMENT,CM002,Agriculture,Arachide,19346,Tonnes,16677,1.16,9718,507,Production de Arachide en 2021
2021,CM00203,Mbam-et-Inoubou,DEPARTEMENT,CM002,Agriculture,Palmier à huile,12776,Tonnes,1483,8.61,7007,94,Production de Palmier à huile en 2021
2021,CM00203,Mbam-et-Inoubou,DEPARTEMENT,CM002,Agriculture,Ananas,14701,Tonnes,685,21.44,7436,149,Production de Ananas en 2021
2021,CM00203,Mbam-et-Inoubou,DEPARTEMENT,CM002,Elevage,Volailles,12954,Têtes,0,0,1504,3434,Production de Volailles en 2021
2021,CM00203,Mbam-et-Inoubou,DEPARTEMENT,CM002,Elevage,Porcins,10852,Têtes,0,0,1144,48009,Production de Porcins en 2021
2021,CM00203,Mbam-et-Inoubou,DEPARTEMENT,CM002,Peche,Pêche Continentale,12981,Tonnes,0,0,6297,1462,Production de Pêche Continentale en 2021
2021,CM00203,Mbam-et-Inoubou,DEPARTEMENT,CM002,Peche,Aquaculture,16631,Tonnes,0,0,9170,2611,Production de Aquaculture en 2021
2021,CM0020301,Bafia,ARRONDISSEMENT,CM00203,Agriculture,Cacao,3564,Tonnes,6988,0.51,2099,1474,Production de Cacao en 2021
2021,CM0020301,Bafia,ARRONDISSEMENT,CM00203,Agriculture,Café,2464,Tonnes,6160,0.4,1174,1246,Production de Café en 2021
2021,CM0020301,Bafia,ARRONDISSEMENT,CM00203,Agriculture,Maïs,2183,Tonnes,805,2.71,1029,242,Production de Maïs en 2021
2021,CM0020301,Bafia,ARRONDISSEMENT,CM00203,Agriculture,Manioc,3732,Tonnes,323,11.53,1890,149,Production de Manioc en 2021
2021,CM0020301,Bafia,ARRONDISSEMENT,CM00203,Agriculture,Banane,2631,Tonnes,185,14.21,1336,205,Production de Banane en 2021
2021,CM0020301,Bafia,ARRONDISSEMENT,CM00203,Agriculture,Arachide,2112,Tonnes,1662,1.27,953,488,Production de Arachide en 2021
2021,CM0020301,Bafia,ARRONDISSEMENT,CM00203,Agriculture,Palmier à huile,3157,Tonnes,369,8.54,1723,92,Production de Palmier à huile en 2021
2021,CM0020301,Bafia,ARRONDISSEMENT,CM00203,Agriculture,Ananas,2147,Tonnes,105,20.3,1221,150,Production de Ananas en 2021
2021,CM0020301,Bafia,ARRONDISSEMENT,CM00203,Elevage,Volailles,2338,Têtes,0,0,204,3551,Production de Volailles en 2021
2021,CM0020301,Bafia,ARRONDISSEMENT,CM00203,Elevage,Porcins,3068,Têtes,0,0,337,52082,Production de Porcins en 2021
2021,CM0020301,Bafia,ARRONDISSEMENT,CM00203,Peche,Pêche Continentale,2833,Tonnes,0,0,1664,1483,Production de Pêche Continentale en 2021
2021,CM0020301,Bafia,ARRONDISSEMENT,CM00203,Peche,Aquaculture,3430,Tonnes,0,0,1995,2558,Production de Aquaculture en 2021
2021,CM0020302,Bokito,ARRONDISSEMENT,CM00203,Agriculture,Cacao,2890,Tonnes,5780,0.5,1242,1563,Production de Cacao en 2021
2021,CM0020302,Bokito,ARRONDISSEMENT,CM00203,Agriculture,Café,2721,Tonnes,6184,0.44,1537,1259,Production de Café en 2021
2021,CM0020302,Bokito,ARRONDISSEMENT,CM00203,Agriculture,Maïs,3559,Tonnes,1476,2.41,1750,240,Production de Maïs en 2021
2021,CM0020302,Bokito,ARRONDISSEMENT,CM00203,Agriculture,Manioc,2252,Tonnes,183,12.25,1047,152,Production de Manioc en 2021
2021,CM0020302,Bokito,ARRONDISSEMENT,CM00203,Agriculture,Banane,2620,Tonnes,163,15.98,1293,193,Production de Banane en 2021
2021,CM0020302,Bokito,ARRONDISSEMENT,CM00203,Agriculture,Arachide,3800,Tonnes,3392,1.12,2237,481,Production de Arachide en 2021
2021,CM0020302,Bokito,ARRONDISSEMENT,CM00203,Agriculture,Palmier à huile,2929,Tonnes,349,8.38,1247,89,Production de Palmier à huile en 2021
2021,CM0020302,Bokito,ARRONDISSEMENT,CM00203,Agriculture,Ananas,3711,Tonnes,186,19.9,1515,150,Production de Ananas en 2021
2021,CM0020302,Bokito,ARRONDISSEMENT,CM00203,Elevage,Volailles,2854,Têtes,0,0,261,3522,Production de Volailles en 2021
2021,CM0020302,Bokito,ARRONDISSEMENT,CM00203,Elevage,Porcins,2496,Têtes,0,0,247,51393,Production de Porcins en 2021
2021,CM0020302,Bokito,ARRONDISSEMENT,CM00203,Peche,Pêche Continentale,3703,Tonnes,0,0,1723,1545,Production de Pêche Continentale en 2021
2021,CM0020302,Bokito,ARRONDISSEMENT,CM00203,Peche,Aquaculture,2912,Tonnes,0,0,1330,2617,Production de Aquaculture en 2021
2021,CM0020303,Ombessa,ARRONDISSEMENT,CM00203,Agriculture,Cacao,3451,Tonnes,7342,0.47,1934,1541,Production de Cacao en 2021
2021,CM0020303,Ombessa,ARRONDISSEMENT,CM00203,Agriculture,Café,2188,Tonnes,5470,0.4,1240,1157,Production de Café en 2021
2021,CM0020303,Ombessa,ARRONDISSEMENT,CM00203,Agriculture,Maïs,2351,Tonnes,932,2.52,1110,255,Production de Maïs en 2021
2021,CM0020303,Ombessa,ARRONDISSEMENT,CM00203,Agriculture,Manioc,2617,Tonnes,204,12.81,1464,145,Production de Manioc en 2021
2021,CM0020303,Ombessa,ARRONDISSEMENT,CM00203,Agriculture,Banane,2137,Tonnes,136,15.63,940,205,Production de Banane en 2021
2021,CM0020303,Ombessa,ARRONDISSEMENT,CM00203,Agriculture,Arachide,2273,Tonnes,1959,1.16,1100,492,Production de Arachide en 2021
2021,CM0020303,Ombessa,ARRONDISSEMENT,CM00203,Agriculture,Palmier à huile,2496,Tonnes,302,8.25,1452,87,Production de Palmier à huile en 2021
2021,CM0020303,Ombessa,ARRONDISSEMENT,CM00203,Agriculture,Ananas,2658,Tonnes,134,19.77,1388,146,Production de Ananas en 2021
2021,CM0020303,Ombessa,ARRONDISSEMENT,CM00203,Elevage,Volailles,2637,Têtes,0,0,245,3422,Production de Volailles en 2021
2021,CM0020303,Ombessa,ARRONDISSEMENT,CM00203,Elevage,Porcins,2697,Têtes,0,0,262,51375,Production de Porcins en 2021
2021,CM0020303,Ombessa,ARRONDISSEMENT,CM00203,Peche,Pêche Continentale,2255,Tonnes,0,0,971,1559,Production de Pêche Continentale en 2021
2021,CM0020303,Ombessa,ARRONDISSEMENT,CM00203,Peche,Aquaculture,2377,Tonnes,0,0,1268,2581,Production de Aquaculture en 2021
2021,CM00204,Mbam-et-Kim,DEPARTEMENT,CM002,Agriculture,Cacao,13949,Tonnes,27350,0.51,6058,1501,Production de Cacao en 2021
2021,CM00204,Mbam-et-Kim,DEPARTEMENT,CM002,Agriculture,Café,18009,Tonnes,41881,0.43,9770,1171,Production de Café en 2021
2021,CM00204,Mbam-et-Kim,DEPARTEMENT,CM002,Agriculture,Maïs,16452,Tonnes,6528,2.52,8820,261,Production de Maïs en 2021
2021,CM00204,Mbam-et-Kim,DEPARTEMENT,CM002,Agriculture,Manioc,17319,Tonnes,1432,12.09,10001,144,Production de Manioc en 2021
2021,CM00204,Mbam-et-Kim,DEPARTEMENT,CM002,Agriculture,Banane,17136,Tonnes,1261,13.58,7734,196,Production de Banane en 2021
2021,CM00204,Mbam-et-Kim,DEPARTEMENT,CM002,Agriculture,Arachide,14635,Tonnes,13304,1.1,6397,509,Production de Arachide en 2021
2021,CM00204,Mbam-et-Kim,DEPARTEMENT,CM002,Agriculture,Palmier à huile,15452,Tonnes,1772,8.72,6685,87,Production de Palmier à huile en 2021
2021,CM00204,Mbam-et-Kim,DEPARTEMENT,CM002,Agriculture,Ananas,11895,Tonnes,634,18.75,4878,155,Production de Ananas en 2021
2021,CM00204,Mbam-et-Kim,DEPARTEMENT,CM002,Elevage,Volailles,13320,Têtes,0,0,1364,3549,Production de Volailles en 2021
2021,CM00204,Mbam-et-Kim,DEPARTEMENT,CM002,Elevage,Porcins,19107,Têtes,0,0,1985,52031,Production de Porcins en 2021
2021,CM00204,Mbam-et-Kim,DEPARTEMENT,CM002,Peche,Pêche Continentale,12561,Tonnes,0,0,5754,1511,Production de Pêche Continentale en 2021
2021,CM00204,Mbam-et-Kim,DEPARTEMENT,CM002,Peche,Aquaculture,10576,Tonnes,0,0,5280,2439,Production de Aquaculture en 2021
2021,CM0020401,Ntui,ARRONDISSEMENT,CM00204,Agriculture,Cacao,2370,Tonnes,5152,0.46,1248,1559,Production de Cacao en 2021
2021,CM0020401,Ntui,ARRONDISSEMENT,CM00204,Agriculture,Café,2927,Tonnes,7317,0.4,1304,1245,Production de Café en 2021
2021,CM0020401,Ntui,ARRONDISSEMENT,CM00204,Agriculture,Maïs,2983,Tonnes,1269,2.35,1556,251,Production de Maïs en 2021
2021,CM0020401,Ntui,ARRONDISSEMENT,CM00204,Agriculture,Manioc,3103,Tonnes,252,12.31,1792,152,Production de Manioc en 2021
2021,CM0020401,Ntui,ARRONDISSEMENT,CM00204,Agriculture,Banane,2643,Tonnes,182,14.51,1401,192,Production de Banane en 2021
2021,CM0020401,Ntui,ARRONDISSEMENT,CM00204,Agriculture,Arachide,2738,Tonnes,2511,1.09,1548,494,Production de Arachide en 2021
2021,CM0020401,Ntui,ARRONDISSEMENT,CM00204,Agriculture,Palmier à huile,3687,Tonnes,479,7.69,2102,85,Production de Palmier à huile en 2021
2021,CM0020401,Ntui,ARRONDISSEMENT,CM00204,Agriculture,Ananas,3158,Tonnes,145,21.73,1548,154,Production de Ananas en 2021
2021,CM0020401,Ntui,ARRONDISSEMENT,CM00204,Elevage,Volailles,3627,Têtes,0,0,419,3577,Production de Volailles en 2021
2021,CM0020401,Ntui,ARRONDISSEMENT,CM00204,Elevage,Porcins,2721,Têtes,0,0,266,52064,Production de Porcins en 2021
2021,CM0020401,Ntui,ARRONDISSEMENT,CM00204,Peche,Pêche Continentale,3667,Tonnes,0,0,1756,1505,Production de Pêche Continentale en 2021
2021,CM0020401,Ntui,ARRONDISSEMENT,CM00204,Peche,Aquaculture,3049,Tonnes,0,0,1236,2602,Production de Aquaculture en 2021
2021,CM0020402,Ngambé-Tikar,ARRONDISSEMENT,CM00204,Agriculture,Cacao,3065,Tonnes,5894,0.52,1833,1504,Production de Cacao en 2021
2021,CM0020402,Ngambé-Tikar,ARRONDISSEMENT,CM00204,Agriculture,Café,3794,Tonnes,9485,0.4,2103,1211,Production de Café en 2021
